GFsup2BEST			GFextBEST		
15.52829355000000	-0.13196421370000	18.36987410000000	15.52829355000000	-6.50824597600000	24.56824259000000
15.58355438000000	-0.01299093802000	18.36015210000000	15.58355438000000	-6.50383545500000	24.56966577000000
15.63881521000000	0.00022434762460	18.35614298000000	15.63881521000000	-6.50433902000000	24.57366413000000
15.69407604000000	0.08730538030000	18.35622406000000	15.69407604000000	-6.49105776900000	24.57406044000000
15.74933687000000	0.08145212606000	18.36158031000000	15.74933687000000	-6.48821464500000	24.57574790000000
15.80459770000000	0.06956289727000	18.36541171000000	15.80459770000000	-6.47931719100000	24.57709693000000
15.85985853000000	0.11541552950000	18.36145657000000	15.85985853000000	-6.47047656400000	24.57499746000000
15.91511936000000	0.07328585040000	18.36953308000000	15.91511936000000	-6.47508678700000	24.57607017000000
15.97038019000000	0.05558525412000	18.37191136000000	15.97038019000000	-6.47735256600000	24.57520124000000
16.02564103000000	0.07366574335000	18.36965722000000	16.02564103000000	-6.47232977000000	24.57230293000000
16.08090186000000	0.06722256482000	18.37096293000000	16.08090186000000	-6.46162946500000	24.56873557000000
16.13616269000000	0.05265894808000	18.37276737000000	16.13616269000000	-6.46303712200000	24.56626283000000
16.19142352000000	0.05744783430000	18.37111091000000	16.19142352000000	-6.46358826900000	24.56372828000000
16.24668435000000	0.05598135020000	18.37028177000000	16.24668435000000	-6.46892269500000	24.56514226000000
16.30194518000000	0.08138151031000	18.36763820000000	16.30194518000000	-6.48111118100000	24.56231583000000
16.35720601000000	0.07877088438000	18.36765072000000	16.35720601000000	-6.47940363100000	24.56147610000000
16.41246684000000	0.06944312667000	18.36990732000000	16.41246684000000	-6.47633574600000	24.56059485000000
16.46772767000000	0.07585007553000	18.36875740000000	16.46772767000000	-6.47317689800000	24.56010428000000
16.52298851000000	0.07475234164000	18.36844206000000	16.52298851000000	-6.46172464200000	24.56188229000000
16.57824934000000	0.08581854427000	18.36768441000000	16.57824934000000	-6.46023145300000	24.56973692000000
16.63351017000000	0.10273460310000	18.36286887000000	16.63351017000000	-6.46056805400000	24.57805997000000
16.68877100000000	0.08466880341000	18.36691248000000	16.68877100000000	-6.46700409800000	24.57900659000000
16.74403183000000	0.09942749574000	18.36348293000000	16.74403183000000	-6.45846853500000	24.57773965000000
16.79929266000000	0.00972867972100	18.36656311000000	16.79929266000000	-6.49434712500000	24.57391578000000
16.85455349000000	-0.06933587131000	18.37033883000000	16.85455349000000	-6.52522551200000	24.57850295000000
16.90981432000000	-0.10279251640000	18.37514189000000	16.90981432000000	-6.52107012300000	24.57827311000000
16.96507515000000	-0.09641758461000	18.37383633000000	16.96507515000000	-6.51111158700000	24.57975702000000
17.02033599000000	-0.14276468250000	18.37615779000000	17.02033599000000	-6.51019409100000	24.58246400000000
17.07559682000000	-0.15119237810000	18.37162053000000	17.07559682000000	-6.50249684400000	24.58382936000000
17.13085765000000	-0.16493806650000	18.37863533000000	17.13085765000000	-6.50159390600000	24.58603531000000
17.18611848000000	-0.13231096920000	18.37175364000000	17.18611848000000	-6.49139291700000	24.58708354000000
17.24137931000000	-0.11913526030000	18.37031476000000	17.24137931000000	-6.47188556700000	24.58812837000000
17.29664014000000	-0.10540423560000	18.36980656000000	17.29664014000000	-6.47004989000000	24.58912038000000
17.35190097000000	-0.11940763540000	18.36700931000000	17.35190097000000	-6.46825533700000	24.58939558000000
17.40716180000000	-0.11874633500000	18.36809004000000	17.40716180000000	-6.46141662000000	24.59039705000000
17.46242263000000	-0.09773138267000	18.35979021000000	17.46242263000000	-6.45435861200000	24.58963312000000
17.51768347000000	-0.11070627930000	18.35934886000000	17.51768347000000	-6.44661949800000	24.58853514000000
17.57294430000000	-0.09989730556000	18.35564734000000	17.57294430000000	-6.42762570100000	24.58446240000000
17.62820513000000	-0.12543277980000	18.36446453000000	17.62820513000000	-6.42245396800000	24.58310014000000
17.68346596000000	-0.15442854530000	18.35933086000000	17.68346596000000	-6.40636811900000	24.58474968000000
17.73872679000000	-0.14945895160000	18.35381305000000	17.73872679000000	-6.38096725400000	24.58280695000000
17.79398762000000	-0.26865869420000	18.34791651000000	17.79398762000000	-6.39689896200000	24.58371354000000
17.84924845000000	-0.19593663060000	18.35260720000000	17.84924845000000	-6.37300377200000	24.58506376000000
17.90450928000000	-0.15953095680000	18.34656698000000	17.90450928000000	-6.35630170900000	24.58592432000000
17.95977011000000	-0.16647496960000	18.33102959000000	17.95977011000000	-6.34306642700000	24.58310557000000
18.01503095000000	-0.14919624240000	18.31564824000000	18.01503095000000	-6.34310995400000	24.57819199000000
18.07029178000000	-0.18281426360000	18.30384166000000	18.07029178000000	-6.33448494700000	24.57221066000000
18.12555261000000	-0.17383953620000	18.29791667000000	18.12555261000000	-6.34831673400000	24.57292922000000
18.18081344000000	-0.14348779460000	18.26678800000000	18.18081344000000	-6.32904976400000	24.57129739000000
18.23607427000000	-0.15429510130000	18.27636035000000	18.23607427000000	-6.33658778600000	24.57041619000000
18.29133510000000	-0.15889849860000	18.27111571000000	18.29133510000000	-6.34445293200000	24.57297601000000
18.34659593000000	-0.13646379230000	18.25429517000000	18.34659593000000	-6.33434909600000	24.57106856000000
18.40185676000000	-0.18532570910000	18.26264971000000	18.40185676000000	-6.34428811700000	24.57103980000000
18.45711760000000	-0.14994306420000	18.23936312000000	18.45711760000000	-6.36167089600000	24.57344675000000
18.51237843000000	-0.17143365500000	18.24618642000000	18.51237843000000	-6.35914426000000	24.57192440000000
18.56763926000000	-0.15126782350000	18.24312253000000	18.56763926000000	-6.37202657900000	24.57296488000000
18.62290009000000	-0.15847812020000	18.24361621000000	18.62290009000000	-6.37102266100000	24.57275502000000
18.67816092000000	-0.16330520140000	18.22606966000000	18.67816092000000	-6.35967170400000	24.57556134000000
18.73342175000000	-0.18182123410000	18.23020990000000	18.73342175000000	-6.36795943700000	24.57986011000000
18.78868258000000	-0.16861872680000	18.22316513000000	18.78868258000000	-6.38968849200000	24.58559385000000
18.84394341000000	-0.22407983020000	18.23246121000000	18.84394341000000	-6.39479532200000	24.58855839000000
18.89920424000000	-0.19257669240000	18.22378679000000	18.89920424000000	-6.39088186600000	24.59168065000000
18.95446508000000	-0.19894994340000	18.24654329000000	18.95446508000000	-6.40090227800000	24.59595708000000
19.00972591000000	-0.16707796320000	18.22221539000000	19.00972591000000	-6.40376764000000	24.59216503000000
19.06498674000000	-0.16163867860000	18.22778762000000	19.06498674000000	-6.39012094700000	24.59051423000000
19.12024757000000	-0.13297952650000	18.22791042000000	19.12024757000000	-6.38968148800000	24.58999424000000
19.17550840000000	-0.10069937720000	18.21478182000000	19.17550840000000	-6.43204932100000	24.58299795000000
19.23076923000000	-0.11096526290000	18.22788405000000	19.23076923000000	-6.47338696700000	24.58562344000000
19.28603006000000	-0.09955898099000	18.22508559000000	19.28603006000000	-6.46861695700000	24.58855284000000
19.34129089000000	-0.09039739236000	18.22442159000000	19.34129089000000	-6.45921644700000	24.58210437000000
19.39655172000000	-0.05224984232000	18.23140641000000	19.39655172000000	-6.44918866300000	24.57294251000000
19.45181256000000	-0.04672432281000	18.23960967000000	19.45181256000000	-6.43370290300000	24.56969831000000
19.50707339000000	-0.03619504230000	18.23046496000000	19.50707339000000	-6.41925641000000	24.56124279000000
19.56233422000000	-0.01889630370000	18.22868269000000	19.56233422000000	-6.41699984000000	24.56169712000000
19.61759505000000	-0.03172184785000	18.23174524000000	19.61759505000000	-6.43130153000000	24.56044654000000
19.67285588000000	-0.00327978557500	18.21860289000000	19.67285588000000	-6.44125552700000	24.56378923000000
19.72811671000000	0.01502613461000	18.23934797000000	19.72811671000000	-6.45091729100000	24.56893823000000
19.78337754000000	0.00196217226400	18.22882103000000	19.78337754000000	-6.45574251800000	24.57277030000000
19.83863837000000	0.04038965869000	18.24076143000000	19.83863837000000	-6.46319761100000	24.57643369000000
19.89389920000000	0.04492638295000	18.23966351000000	19.89389920000000	-6.46602677800000	24.57927691000000
19.94916004000000	0.07500959347000	18.24893566000000	19.94916004000000	-6.44853323800000	24.57952511000000
20.00442087000000	0.07975244886000	18.24669447000000	20.00442087000000	-6.44980355800000	24.57999067000000
20.05968170000000	0.07915625710000	18.26056175000000	20.05968170000000	-6.45263761300000	24.58196733000000
20.11494253000000	0.10953471420000	18.26587251000000	20.11494253000000	-6.45697767800000	24.58406114000000
20.17020336000000	0.11389930820000	18.26535703000000	20.17020336000000	-6.44094795800000	24.58090831000000
20.22546419000000	0.11624639270000	18.25998547000000	20.22546419000000	-6.44196696800000	24.58052237000000
20.28072502000000	0.09321218547000	18.26372137000000	20.28072502000000	-6.44523190900000	24.58084091000000
20.33598585000000	0.09470678018000	18.26887972000000	20.33598585000000	-6.44843227200000	24.58218860000000
20.39124668000000	0.10158015680000	18.27263576000000	20.39124668000000	-6.45445729600000	24.58024647000000
20.44650752000000	0.10532858550000	18.26907160000000	20.44650752000000	-6.46006844300000	24.58283845000000
20.50176835000000	0.09333366826000	18.27962557000000	20.50176835000000	-6.46065135300000	24.58352215000000
20.55702918000000	0.09431550592000	18.27577696000000	20.55702918000000	-6.46074942000000	24.58438446000000
20.61229001000000	0.11213258010000	18.26662107000000	20.61229001000000	-6.46281640600000	24.58600215000000
20.66755084000000	0.09340377428000	18.27338413000000	20.66755084000000	-6.46389226600000	24.58550295000000
20.72281167000000	0.07899945283000	18.27638022000000	20.72281167000000	-6.46559366600000	24.58634031000000
20.77807250000000	0.08235465826000	18.27367745000000	20.77807250000000	-6.46516759300000	24.58656486000000
20.83333333000000	0.07515473597000	18.27609798000000	20.83333333000000	-6.46756455800000	24.58620827000000
20.88859416000000	0.10410755850000	18.26963157000000	20.88859416000000	-6.46673291300000	24.58770818000000
20.94385500000000	0.10253793270000	18.26290409000000	20.94385500000000	-6.46529507200000	24.58705113000000
20.99911583000000	0.08099974765000	18.27119356000000	20.99911583000000	-6.46826232100000	24.58795979000000
21.05437666000000	0.05764984956000	18.28156593000000	21.05437666000000	-6.46483409100000	24.58752003000000
21.10963749000000	0.05588872839000	18.28942562000000	21.10963749000000	-6.46560693000000	24.58772183000000
21.16489832000000	0.05452698693000	18.27975507000000	21.16489832000000	-6.46395898700000	24.58798097000000
21.22015915000000	0.08046524148000	18.26770144000000	21.22015915000000	-6.46878190200000	24.58747408000000
21.27541998000000	0.09593862199000	18.26550972000000	21.27541998000000	-6.46815602500000	24.58709550000000
21.33068081000000	0.08996129898000	18.26371985000000	21.33068081000000	-6.46921274100000	24.58709161000000
21.38594164000000	0.04360430224000	18.27859346000000	21.38594164000000	-6.46970210200000	24.58753348000000
21.44120248000000	0.05223940562000	18.27248841000000	21.44120248000000	-6.47093599600000	24.58648303000000
21.49646331000000	0.06943201401000	18.25987854000000	21.49646331000000	-6.46944397200000	24.58607774000000
21.55172414000000	0.07715787325000	18.25840816000000	21.55172414000000	-6.47073543900000	24.58606861000000
21.60698497000000	0.07192991303000	18.25873675000000	21.60698497000000	-6.47171908600000	24.58575728000000
21.66224580000000	0.08059653070000	18.25625619000000	21.66224580000000	-6.47483054200000	24.58594183000000
21.71750663000000	0.09561625077000	18.25001269000000	21.71750663000000	-6.47481464300000	24.58542345000000
21.77276746000000	0.09083150663000	18.24852693000000	21.77276746000000	-6.47279362000000	24.58518509000000
21.82802829000000	0.09073674453000	18.24547530000000	21.82802829000000	-6.47507671300000	24.58487241000000
21.88328912000000	0.04121106036000	18.25847341000000	21.88328912000000	-6.47609401800000	24.58442995000000
21.93854996000000	0.05272256703000	18.26202260000000	21.93854996000000	-6.47389344600000	24.58446934000000
