GMfend3BEST			GMext		
			6.791520889000	49.396523650000	14.311588120000
			6.810230313000	49.387332890000	14.313451410000
			6.828939737000	49.383435170000	14.315788940000
			6.847649161000	49.376079250000	14.318749330000
			6.866358585000	49.379059060000	14.318531580000
			6.885068009000	49.374991480000	14.318107670000
			6.903777433000	49.372569960000	14.318572470000
			6.922486857000	49.377041410000	14.316413640000
			6.941196281000	49.380022550000	14.316021040000
			6.959905705000	49.365235230000	14.317909200000
			6.978615128000	49.362530860000	14.319074270000
			6.997324552000	49.363513440000	14.321179630000
