CALins2BEST_redoneMM			CALext		
5.949211362000	16.117203650000	7.144091546000	5.949211362000	-13.615761140000	13.991031020000
5.967573126000	16.116219270000	7.142385532000	5.967573126000	-13.618445710000	13.991115150000
5.985934889000	16.096365200000	7.149961209000	5.985934889000	-13.621119130000	13.992763330000
6.004296653000	16.085077090000	7.149978975000	6.004296653000	-13.621902080000	13.993122260000
6.022658416000	16.060460690000	7.148208157000	6.022658416000	-13.626667050000	13.994549060000
6.041020180000	16.038597790000	7.147820219000	6.041020180000	-13.626106570000	13.993095180000
6.059381943000	16.008653870000	7.151301067000	6.059381943000	-13.630501560000	13.993813450000
6.077743707000	15.989612350000	7.152459686000	6.077743707000	-13.630498920000	13.993484400000
6.096105470000	15.981485240000	7.151430457000	6.096105470000	-13.632294640000	13.992969580000
6.114467233000	15.963574990000	7.150813289000	6.114467233000	-13.637809790000	13.992639340000
6.132828997000	15.905196930000	7.155388436000	6.132828997000	-13.639897670000	13.992500970000
6.151190760000	15.887594620000	7.156484389000	6.151190760000	-13.638988110000	13.993967850000
6.169552524000	15.892039010000	7.155236031000	6.169552524000	-13.638703860000	13.993265450000
6.187914287000	15.894078640000	7.154588931000	6.187914287000	-13.639262640000	13.993671550000
6.206276051000	15.894697270000	7.157703789000	6.206276051000	-13.640780220000	13.993174380000
6.224637814000	15.894735090000	7.157024025000	6.224637814000	-13.639762560000	13.993070690000
6.242999578000	15.901845920000	7.153083943000	6.242999578000	-13.637911580000	13.993927010000
6.261361341000	15.907817050000	7.151544497000	6.261361341000	-13.636351850000	13.993213080000
6.279723105000	15.915318310000	7.147231956000	6.279723105000	-13.638826880000	13.993299450000
6.298084868000	15.921930840000	7.144876546000	6.298084868000	-13.639409080000	13.992723400000
6.316446632000	15.928990980000	7.143262189000	6.316446632000	-13.637723110000	13.991675350000
6.334808395000	15.930578910000	7.139626907000	6.334808395000	-13.639498530000	13.992451280000
6.353170158000	15.912756600000	7.141734275000	6.353170158000	-13.641550530000	13.992016250000
6.371531922000	15.906594400000	7.149087363000	6.371531922000	-13.636488590000	13.991957840000
6.389893685000	15.918526920000	7.147045903000	6.389893685000	-13.639057610000	13.991283780000
6.408255449000	15.971416690000	7.130835644000	6.408255449000	-13.637008390000	13.991385090000
6.426617212000	15.991667650000	7.114271301000	6.426617212000	-13.637132020000	13.991733090000
6.444978976000	15.998175750000	7.112212488000	6.444978976000	-13.636442090000	13.991428360000
6.463340739000	15.999947610000	7.133903254000	6.463340739000	-13.635490510000	13.991792680000
6.481702503000	16.000645080000	7.138067693000	6.481702503000	-13.638086440000	13.991450890000
6.500064266000	15.999737390000	7.137051159000	6.500064266000	-13.635516420000	13.992017420000
6.518426030000	15.993234650000	7.124826065000	6.518426030000	-13.637368830000	13.992140110000
6.536787793000	15.988813960000	7.125992602000	6.536787793000	-13.638059080000	13.992078430000
6.555149557000	15.978592710000	7.134492410000	6.555149557000	-13.639451850000	13.991933840000
6.573511320000	15.984620640000	7.132065679000	6.573511320000	-13.638385210000	13.991818580000
6.591873083000	15.965653950000	7.099869493000	6.591873083000	-13.638237540000	13.992767550000
6.610234847000	15.985257460000	7.076399215000	6.610234847000	-13.635993220000	13.992662390000
6.628596610000	16.102725720000	7.016880122000	6.628596610000	-13.632718290000	13.993460590000
6.646958374000	16.117867560000	7.005854746000	6.646958374000	-13.633792680000	13.993761230000
6.665320137000	16.143690170000	7.002110955000	6.665320137000	-13.635014080000	13.995444070000
6.683681901000	16.405335910000	6.979940074000	6.683681901000	-13.633014090000	13.996492720000
6.702043664000	16.774039850000	6.857469584000	6.702043664000	-13.609202800000	13.995777340000
6.720405428000	17.255058390000	6.576297189000	6.720405428000	-13.582172470000	13.985199820000
6.738767191000	17.475723420000	6.459834678000	6.738767191000	-13.574303600000	13.990713410000
6.757128955000	17.972692780000	6.203928566000	6.757128955000	-13.550180690000	13.987206410000
6.775490718000	17.803903460000	6.366694712000	6.775490718000	-13.534627040000	13.978382850000
6.793852482000	18.151158110000	6.314358941000	6.793852482000	-13.593063620000	13.976252510000
6.812214245000	18.137590170000	6.290700921000	6.812214245000	-13.592373220000	13.982412660000
6.830576009000	18.206124580000	6.297604481000	6.830576009000	-13.576545510000	13.981411900000
6.848937772000	18.145416320000	6.311426453000	6.848937772000	-13.527643360000	13.992942450000
6.867299535000	18.053750830000	6.292203212000	6.867299535000	-13.506484710000	13.995515150000
6.885661299000	17.905679500000	6.277678738000	6.885661299000	-13.506614870000	13.986236710000
6.904023062000	17.870780570000	6.287105729000	6.904023062000	-13.521295650000	13.994200480000
6.922384826000	17.724074500000	6.347349741000	6.922384826000	-13.526157790000	13.985398820000
6.940746589000	17.436449050000	6.390253425000	6.940746589000	-13.525385880000	13.985279840000
6.959108353000	17.338980330000	6.396210018000	6.959108353000	-13.518144410000	13.986333030000
6.977470116000	17.285652660000	6.399831545000	6.977470116000	-13.496288330000	13.996844650000
