"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"		
14.6067	-0.425777	-0.342811	0.0692298	-0.0223803	-0.0730698	-0.375165	-0.446755	-0.233572	-0.321396	-13.1227	-12.0544	-12.8175	-12.9702	-0.00420287	-62.4071		
14.6073	0.182476	-0.0376331	0.692298	-0.0223803	0.548024	-0.0699918	-0.446755	0.0716245	-0.321396	-12.9702	-12.0544	-13.1225	-13.1227	-0.00420287	-62.5595		
14.608	0.486602	-0.0376331	0.692298	-0.0223803	0.255744	-0.0699918	-0.446755	-0.233572	-0.321396	-12.6646	-11.5969	-13.4276	-12.8172	-0.00401744	-62.5595		
14.6087	0.182476	-0.342811	-0.230766	-0.327556	0.255744	-0.0699918	-0.446755	-0.233572	-0.321396	-12.6646	-11.5969	-12.97	-12.6646	-0.0035848	-62.1023		
14.6093	0.182476	-0.0376331	0.0692298	-0.0223803	0.255744	-0.0699918	-0.446755	-0.233572	-0.327599	-12.9702	-12.0544	-12.8175	-12.9702	-0.00377022	-62.1023		
14.61	0.486602	-0.0376331	0.369226	-0.0223803	-0.0730698	-0.0699918	-0.446755	0.0716245	-0.327599	-13.1227	-12.2072	-12.97	-12.9702	-0.00389383	-62.2547		
14.6107	0.486602	-0.0376331	0.0692298	-0.0223803	-0.0730698	-0.0699918	-0.136509	0.0716245	-0.327599	-12.6646	-11.7492	-12.8175	-12.6646	-0.0035848	-62.4071		
14.6113	0.182476	-0.0376331	0.0692298	0.282795	0.255744	-0.0699918	-0.136509	0.0716245	-0.327599	-12.207	-11.4441	-12.8175	-12.8172	-0.00346118	-62.2547		
14.612	-0.425777	-0.0376331	-0.230766	-0.0223803	-0.986443	-0.0699918	-0.446755	0.0716245	-0.327599	-12.3595	-11.7492	-12.97	-12.8172	-0.00327576	-61.9498		
14.6127	-1.03403	-0.342811	-0.530762	-0.327556	-0.986443	-0.375165	-0.744592	-0.233572	-0.321396	-12.3595	-11.902	-13.1225	-12.8172	-0.00327576	-62.1023		
14.6133	-0.729903	-0.0376331	-0.530762	-0.327556	-0.365349	-0.0699918	-0.446755	-0.233572	-0.321396	-12.5121	-12.3596	-13.4276	-12.9702	-0.00389383	-62.712		
14.614	-0.121651	-0.0376331	-0.230766	-0.0223803	-0.365349	-0.0699918	-0.136509	0.0716245	-0.321396	-12.8172	-12.0544	-13.5805	-13.1227	-0.00401744	-63.0168		
14.6147	0.182476	-0.0376331	0.0692298	-0.0223803	0.255744	-0.0699918	-0.136509	-0.233572	-0.321396	-12.207	-11.4441	-13.2751	-12.8172	-0.00420287	-62.8644		
14.6153	-0.121651	-0.342811	0.0692298	-0.0223803	0.255744	-0.0699918	-0.744592	-0.233572	-0.321396	-12.207	-11.5969	-12.97	-12.5121	-0.0045119	-62.8644		
14.616	-1.03403	-0.0376331	0.0692298	-0.0223803	-0.0730698	-0.0699918	-0.744592	0.0716245	-0.321396	-12.3595	-11.902	-12.8175	-12.6646	-0.0045119	-62.8644		
14.6167	-1.33816	-0.0376331	-0.230766	-0.0223803	0.255744	-0.0699918	-0.744592	-0.233572	-0.321396	-12.3595	-11.902	-13.1225	-12.8172	-0.00420287	-62.712		
14.6173	-1.03403	-0.0376331	-0.230766	-0.0223803	0.548024	-0.0699918	-0.446755	-0.233572	-0.327599	-12.3595	-12.0544	-13.2751	-12.8172	-0.00401744	-62.5595		
14.618	-1.03403	-0.0376331	0.0692298	-0.0223803	0.548024	-0.0699918	-0.446755	-0.233572	-0.327599	-12.3595	-11.902	-13.2751	-12.9702	-0.00420287	-62.4071		
14.6187	-0.729903	-0.0376331	-0.530762	-0.0223803	0.548024	-0.0699918	-0.446755	-0.233572	-0.321396	-12.6646	-11.7492	-13.4276	-12.9702	-0.00420287	-62.5595		
14.6193	-0.425777	-0.0376331	-1.45383	-0.327556	0.548024	-0.0699918	0.161328	0.0716245	-0.315309	-12.8172	-11.5969	-13.1225	-12.6646	-0.00401744	-62.1023		
14.62	-0.425777	-0.0376331	-1.15383	-0.0223803	-0.365349	-0.0699918	1.38991	0.0716245	-0.321396	-12.8172	-11.902	-12.97	-12.6646	-0.00401744	-61.9498		
14.6207	0.486602	-0.0376331	-0.830758	-0.0223803	-0.657628	-0.0699918	2.91632	0.0716245	-0.327599	-12.9702	-12.0544	-13.2751	-12.9702	-0.0045119	-62.5595		
14.6213	1.09485	-0.0376331	-0.530762	-0.327556	-0.657628	-0.0699918	3.82224	-0.233572	-0.321396	-13.1227	-12.2072	-13.4276	-12.9702	-0.00432648	-63.0168		
14.622	0.182476	-0.342811	-0.530762	-0.327556	-1.60754	-0.375165	3.82224	-0.233572	-0.321396	-12.9702	-11.902	-13.4276	-12.8172	-0.00389383	-62.5595		
14.6227	-1.03403	-0.342811	-1.45383	-0.0223803	-3.43428	-0.375165	2.60607	-0.538742	-0.321396	-12.6646	-11.7492	-13.2751	-12.8172	-0.00401744	-62.2547		
14.6233	-1.03403	-0.0376331	-1.45383	0.282795	-3.10547	-0.0699918	2.60607	0.0716245	-0.321396	-12.6646	-12.0544	-13.2751	-12.9702	-0.00420287	-62.2547		
14.624	-0.425777	0.267545	-0.530762	0.282795	-1.60754	0.235182	3.5244	0.376795	-0.327599	-12.8172	-12.2072	-13.2751	-13.1227	-0.00389383	-62.2547		
14.6247	-0.729903	-0.0376331	-0.530762	-0.0223803	-0.986443	-0.0699918	2.60607	-0.233572	-0.327599	-12.9702	-12.2072	-13.1225	-12.9702	-0.00420287	-62.5595		
14.6253	-1.03403	-0.0376331	0.0692298	-0.0223803	-0.365349	-0.0699918	1.68774	-0.233572	-0.333687	-13.4278	-12.3596	-13.4276	-12.9702	-0.00463551	-62.5595		
14.626	-0.729903	-0.0376331	0.0692298	-0.0223803	0.255744	0.235182	0.769412	0.0716245	-0.327599	-13.1227	-12.2072	-13.5805	-12.9702	-0.00463551	-62.5595		
14.6267	-0.121651	-0.0376331	-0.230766	-0.0223803	-0.0730698	-0.0699918	-0.136509	-0.233572	-0.327599	-12.6646	-11.902	-13.4276	-12.8172	-0.0045119	-62.8644		
14.6273	-0.425777	-0.0376331	0.0692298	-0.327556	-0.0730698	-0.0699918	-1.05484	-0.233572	-0.327599	-12.6646	-11.5969	-13.2751	-12.9702	-0.00420287	-62.712		
14.628	-0.729903	-0.342811	0.0692298	-0.327556	-0.0730698	-0.0699918	-2.8915	-0.233572	-0.333687	-12.8172	-11.7492	-13.4276	-12.9702	-0.00401744	-62.712		
14.6287	0.182476	-0.342811	-0.230766	-0.0223803	-0.0730698	-0.0699918	-4.41791	-0.233572	-0.327599	-12.8172	-12.0544	-13.2751	-12.5121	-0.00420287	-62.8644		
14.6293	0.182476	-0.0376331	0.0692298	-0.0223803	-0.365349	-0.0699918	-4.41791	-0.233572	-0.327599	-12.6646	-11.902	-12.8175	-12.6646	-0.00420287	-62.8644		
14.63	0.182476	-0.342811	0.369226	-0.327556	-0.0730698	-0.375165	-4.10767	-0.233572	-0.327599	-12.8172	-11.902	-12.97	-12.9702	-0.00401744	-62.8644		
14.6307	0.790728	-0.342811	0.992294	-0.0223803	0.548024	-0.0699918	-4.10767	-0.233572	-0.327599	-12.8172	-11.902	-13.2751	-12.8172	-0.0035848	-63.0168		
14.6313	1.39898	-0.0376331	1.29229	-0.0223803	0.548024	0.235182	-4.10767	0.0716245	-0.327599	-12.3595	-11.5969	-13.1225	-12.5121	-0.00346118	-62.712		
14.632	0.790728	-0.342811	0.692298	-0.327556	0.255744	-0.375165	-3.79742	-0.233572	-0.333687	-12.3595	-11.5969	-12.97	-12.3595	-0.00284311	-62.1023		
14.6327	0.182476	-0.0376331	0.369226	-0.0223803	0.255744	-0.375165	-2.27101	-0.233572	-0.327599	-12.9702	-12.0544	-12.97	-12.5121	-0.00327576	-62.712		
14.6333	-0.425777	-0.0376331	0.369226	-0.0223803	0.255744	-0.0699918	-0.744592	0.0716245	-0.333687	-12.8172	-12.0544	-12.665	-12.6646	-0.00463551	-63.3217		
14.634	-0.425777	-0.0376331	0.369226	-0.0223803	0.255744	-0.0699918	-1.05484	0.0716245	-0.333687	-12.5121	-11.902	-12.665	-12.6646	-0.00432648	-63.0168		
14.6347	-0.121651	-0.342811	0.0692298	-0.0223803	-0.365349	-0.0699918	-1.66292	0.0716245	-0.327599	-12.8172	-11.7492	-12.8175	-12.5121	-0.00389383	-62.712		
14.6353	0.182476	-0.0376331	-0.230766	0.282795	0.255744	-0.0699918	-1.05484	0.0716245	-0.327599	-12.9702	-11.902	-13.1225	-12.9702	-0.00432648	-62.712		
14.636	0.182476	-0.0376331	0.369226	0.282795	0.548024	-0.0699918	-0.446755	0.0716245	-0.327599	-12.5121	-11.7492	-13.1225	-12.9702	-0.00463551	-62.5595		
14.6367	0.182476	-0.0376331	0.369226	-0.0223803	0.255744	-0.0699918	-1.05484	0.0716245	-0.327599	-12.0544	-11.5969	-12.97	-12.5121	-0.00432648	-62.712		
14.6373	0.182476	-0.0376331	0.0692298	-0.0223803	-0.0730698	-0.375165	-0.446755	-0.233572	-0.321396	-12.6646	-11.7492	-13.2751	-12.8172	-0.00420287	-63.1692		
14.638	0.486602	-0.0376331	0.992294	-0.0223803	0.255744	-0.0699918	0.161328	0.0716245	-0.321396	-12.8172	-11.7492	-13.2751	-12.8172	-0.00420287	-63.1692		
14.6387	0.790728	-0.0376331	1.29229	-0.0223803	0.255744	-0.0699918	-0.136509	0.0716245	-0.321396	-12.6646	-11.902	-13.1225	-12.9702	-0.00463551	-63.0168		
14.6393	0.790728	0.267545	1.59229	0.282795	0.255744	0.235182	-0.136509	0.0716245	-0.321396	-12.8172	-12.2072	-13.2751	-13.2753	-0.00512997	-63.1692		
14.64	0.486602	-0.0376331	1.29229	-0.0223803	-0.657628	-0.0699918	-0.446755	-0.233572	-0.327599	-12.5121	-11.5969	-13.2751	-12.8172	-0.0045119	-62.8644		
14.6407	-0.425777	-0.342811	0.369226	-0.632731	-0.365349	-0.375165	-0.446755	-0.233572	-0.321396	-12.3595	-11.5969	-13.1225	-12.5121	-0.00420287	-62.8644		
14.6413	-0.425777	-0.342811	-0.230766	-0.327556	0.255744	-0.0699918	-0.136509	-0.233572	-0.321396	-12.6646	-11.902	-13.1225	-12.8172	-0.0045119	-62.8644		
14.642	-0.121651	-0.0376331	0.369226	-0.0223803	-0.0730698	-0.0699918	-0.446755	-0.233572	-0.333687	-12.8172	-11.902	-13.1225	-13.1227	-0.0045119	-62.5595		
